model,revision,qid,shift,correct_label,logit_A,logit_B,logit_C,logit_D
EleutherAI/pythia-2.8b-deduped,step143000,201,2,B,14.4140625,14.984375,15.109375,14.9921875
EleutherAI/pythia-2.8b-deduped,step143000,201,3,A,14.640625,15.1484375,15.109375,15.046875
EleutherAI/pythia-2.8b-deduped,step143000,202,0,D,14.3359375,14.53125,14.671875,14.7265625
EleutherAI/pythia-2.8b-deduped,step143000,202,1,C,14.3203125,14.5,14.703125,14.6796875
EleutherAI/pythia-2.8b-deduped,step143000,202,2,B,14.203125,14.546875,14.671875,14.75
EleutherAI/pythia-2.8b-deduped,step143000,202,3,A,14.4140625,14.6875,14.6328125,14.8671875
EleutherAI/pythia-2.8b-deduped,step143000,203,0,C,15.171875,15.125,15.1171875,14.921875
EleutherAI/pythia-2.8b-deduped,step143000,203,1,B,15.1328125,15.25,15.1171875,14.9609375
EleutherAI/pythia-2.8b-deduped,step143000,203,2,A,15.0703125,15.1953125,15.1328125,14.8203125
EleutherAI/pythia-2.8b-deduped,step143000,203,3,D,15.1796875,15.2421875,15.03125,14.8515625
EleutherAI/pythia-2.8b-deduped,step143000,204,0,B,15.34375,15.171875,15.1640625,15.21875
EleutherAI/pythia-2.8b-deduped,step143000,204,1,A,15.171875,15.2421875,15.15625,15.1640625
EleutherAI/pythia-2.8b-deduped,step143000,204,2,D,15.1484375,15.328125,14.9609375,15.015625
EleutherAI/pythia-2.8b-deduped,step143000,204,3,C,15.1875,14.984375,14.828125,14.921875
EleutherAI/pythia-2.8b-deduped,step143000,205,0,D,14.5078125,15.28125,15.234375,15.0390625
EleutherAI/pythia-2.8b-deduped,step143000,205,1,C,14.6328125,15.2421875,15.3671875,15.046875
EleutherAI/pythia-2.8b-deduped,step143000,205,2,B,14.5625,15.328125,15.421875,15.09375
EleutherAI/pythia-2.8b-deduped,step143000,205,3,A,14.59375,15.3203125,15.3671875,15.0
EleutherAI/pythia-2.8b-deduped,step143000,206,0,B,15.53125,15.4921875,15.28125,15.15625
EleutherAI/pythia-2.8b-deduped,step143000,206,1,A,15.7109375,15.7734375,15.5703125,15.375
EleutherAI/pythia-2.8b-deduped,step143000,206,2,D,15.6171875,15.6796875,15.5546875,15.2890625
EleutherAI/pythia-2.8b-deduped,step143000,206,3,C,15.671875,15.796875,15.578125,15.3515625
EleutherAI/pythia-2.8b-deduped,step143000,207,0,C,15.0859375,15.71875,15.25,14.8671875
EleutherAI/pythia-2.8b-deduped,step143000,207,1,B,14.9765625,15.4375,15.140625,14.6328125
EleutherAI/pythia-2.8b-deduped,step143000,207,2,A,15.1875,15.7578125,15.3359375,14.9375
EleutherAI/pythia-2.8b-deduped,step143000,207,3,D,15.1796875,15.75,15.375,14.84375
EleutherAI/pythia-2.8b-deduped,step143000,208,0,B,14.6171875,14.5703125,14.3984375,14.0546875
EleutherAI/pythia-2.8b-deduped,step143000,208,1,A,14.8984375,14.984375,14.9765625,14.796875
EleutherAI/pythia-2.8b-deduped,step143000,208,2,D,14.8515625,14.953125,15.078125,14.65625
EleutherAI/pythia-2.8b-deduped,step143000,208,3,C,14.6484375,14.765625,14.484375,14.4453125
EleutherAI/pythia-2.8b-deduped,step143000,209,0,C,14.65625,14.6953125,15.1953125,15.0859375
EleutherAI/pythia-2.8b-deduped,step143000,209,1,B,14.0546875,14.2734375,14.75,14.5
EleutherAI/pythia-2.8b-deduped,step143000,209,2,A,14.578125,14.75,15.25,14.859375
EleutherAI/pythia-2.8b-deduped,step143000,209,3,D,14.59375,14.6953125,14.8671875,14.9140625
EleutherAI/pythia-2.8b-deduped,step143000,210,0,B,15.015625,15.59375,15.3359375,15.2421875
EleutherAI/pythia-2.8b-deduped,step143000,210,1,A,15.1640625,15.71875,15.515625,15.3203125
EleutherAI/pythia-2.8b-deduped,step143000,210,2,D,15.09375,15.640625,15.3984375,15.3046875
EleutherAI/pythia-2.8b-deduped,step143000,210,3,C,15.2734375,15.6484375,15.453125,15.3203125
EleutherAI/pythia-2.8b-deduped,step143000,211,0,A,15.1640625,15.46875,15.3125,15.265625
EleutherAI/pythia-2.8b-deduped,step143000,211,1,D,15.21875,15.5546875,15.5078125,15.4296875
EleutherAI/pythia-2.8b-deduped,step143000,211,2,C,15.0625,15.375,15.328125,15.3359375
EleutherAI/pythia-2.8b-deduped,step143000,211,3,B,15.203125,15.59375,15.484375,15.3359375
EleutherAI/pythia-2.8b-deduped,step143000,212,0,C,13.8046875,14.359375,14.578125,14.15625
EleutherAI/pythia-2.8b-deduped,step143000,212,1,B,14.1328125,14.8984375,14.9765625,14.546875
EleutherAI/pythia-2.8b-deduped,step143000,212,2,A,14.203125,14.4765625,14.671875,14.3515625
EleutherAI/pythia-2.8b-deduped,step143000,212,3,D,14.0234375,14.515625,14.640625,14.2890625
EleutherAI/pythia-2.8b-deduped,step143000,213,0,B,14.3515625,15.1015625,14.9296875,14.828125
EleutherAI/pythia-2.8b-deduped,step143000,213,1,A,14.5625,15.1015625,15.0859375,14.8515625
EleutherAI/pythia-2.8b-deduped,step143000,213,2,D,14.4375,15.1796875,15.125,14.859375
EleutherAI/pythia-2.8b-deduped,step143000,213,3,C,14.4375,15.1484375,15.0625,14.8046875
EleutherAI/pythia-2.8b-deduped,step143000,214,0,D,14.3984375,15.1640625,15.03125,14.84375
EleutherAI/pythia-2.8b-deduped,step143000,214,1,C,14.671875,15.2421875,15.2578125,14.9453125
EleutherAI/pythia-2.8b-deduped,step143000,214,2,B,14.53125,15.296875,15.3046875,14.9375
EleutherAI/pythia-2.8b-deduped,step143000,214,3,A,14.5234375,15.2578125,15.2265625,14.875
EleutherAI/pythia-2.8b-deduped,step143000,215,0,A,14.9453125,15.3125,15.25,15.2421875
EleutherAI/pythia-2.8b-deduped,step143000,215,1,D,15.0703125,15.46875,15.3203125,15.3125
EleutherAI/pythia-2.8b-deduped,step143000,215,2,C,15.046875,15.3671875,15.296875,15.25
EleutherAI/pythia-2.8b-deduped,step143000,215,3,B,15.0859375,15.3671875,15.2890625,15.296875
EleutherAI/pythia-2.8b-deduped,step143000,216,0,B,15.296875,15.7109375,15.8984375,15.703125
EleutherAI/pythia-2.8b-deduped,step143000,216,1,A,15.359375,15.75,15.890625,15.7890625
EleutherAI/pythia-2.8b-deduped,step143000,216,2,D,15.375,15.8125,16.09375,15.8828125
EleutherAI/pythia-2.8b-deduped,step143000,216,3,C,15.3046875,15.8046875,15.9296875,15.7734375
EleutherAI/pythia-2.8b-deduped,step143000,217,0,D,15.0390625,15.484375,15.609375,15.4140625
EleutherAI/pythia-2.8b-deduped,step143000,217,1,C,14.8359375,15.484375,15.6953125,15.3984375
EleutherAI/pythia-2.8b-deduped,step143000,217,2,B,14.875,15.546875,15.59375,15.3984375
EleutherAI/pythia-2.8b-deduped,step143000,217,3,A,14.8046875,15.3125,15.4375,15.3046875
EleutherAI/pythia-2.8b-deduped,step143000,218,0,D,13.8984375,14.25,14.3984375,14.375
EleutherAI/pythia-2.8b-deduped,step143000,218,1,C,14.1640625,14.2890625,14.484375,14.6015625
EleutherAI/pythia-2.8b-deduped,step143000,218,2,B,13.7109375,13.9453125,14.0390625,14.2578125
EleutherAI/pythia-2.8b-deduped,step143000,218,3,A,13.625,13.96875,14.0703125,14.171875
EleutherAI/pythia-2.8b-deduped,step143000,219,0,C,15.2265625,15.3671875,15.1640625,15.09375
EleutherAI/pythia-2.8b-deduped,step143000,219,1,B,15.078125,15.265625,15.046875,14.90625
EleutherAI/pythia-2.8b-deduped,step143000,219,2,A,15.0,15.1640625,14.96875,14.7734375
EleutherAI/pythia-2.8b-deduped,step143000,219,3,D,15.0,14.90625,14.6875,14.65625
EleutherAI/pythia-2.8b-deduped,step143000,220,0,C,14.2265625,15.0625,14.875,14.734375
EleutherAI/pythia-2.8b-deduped,step143000,220,1,B,14.5,15.125,15.078125,14.8359375
EleutherAI/pythia-2.8b-deduped,step143000,220,2,A,14.2890625,15.1875,15.1015625,14.78125
EleutherAI/pythia-2.8b-deduped,step143000,220,3,D,14.296875,15.109375,15.0390625,14.7421875
EleutherAI/pythia-2.8b-deduped,step143000,221,0,C,14.8046875,15.0,14.953125,14.796875
EleutherAI/pythia-2.8b-deduped,step143000,221,1,B,14.8125,15.0234375,15.0,14.765625
EleutherAI/pythia-2.8b-deduped,step143000,221,2,A,14.96875,15.046875,15.1171875,14.8359375
EleutherAI/pythia-2.8b-deduped,step143000,221,3,D,14.8671875,14.9453125,14.9453125,14.7109375
EleutherAI/pythia-2.8b-deduped,step143000,222,0,A,15.5859375,15.2109375,15.0078125,14.9140625
EleutherAI/pythia-2.8b-deduped,step143000,222,1,D,15.59375,15.0546875,15.1328125,14.875
EleutherAI/pythia-2.8b-deduped,step143000,222,2,C,15.5859375,15.0859375,15.03125,14.7734375
EleutherAI/pythia-2.8b-deduped,step143000,222,3,B,15.484375,15.1796875,14.9609375,14.65625
EleutherAI/pythia-2.8b-deduped,step143000,223,0,B,14.2578125,15.0625,14.8984375,14.75
EleutherAI/pythia-2.8b-deduped,step143000,223,1,A,14.453125,15.140625,15.0859375,14.8046875
EleutherAI/pythia-2.8b-deduped,step143000,223,2,D,14.3671875,15.2109375,15.109375,14.8125
EleutherAI/pythia-2.8b-deduped,step143000,223,3,C,14.3359375,15.1328125,15.015625,14.6953125
EleutherAI/pythia-2.8b-deduped,step143000,224,0,A,15.1484375,15.03125,15.203125,15.1171875
EleutherAI/pythia-2.8b-deduped,step143000,224,1,D,15.296875,15.28125,15.1171875,15.09375
EleutherAI/pythia-2.8b-deduped,step143000,224,2,C,15.2734375,15.1484375,15.0703125,15.0234375
EleutherAI/pythia-2.8b-deduped,step143000,224,3,B,15.078125,14.9765625,14.84375,14.890625
EleutherAI/pythia-2.8b-deduped,step143000,225,0,A,14.171875,14.9453125,14.890625,14.734375
EleutherAI/pythia-2.8b-deduped,step143000,225,1,D,14.359375,14.9609375,15.0625,14.78125
EleutherAI/pythia-2.8b-deduped,step143000,225,2,C,14.3125,15.09375,15.125,14.8203125
EleutherAI/pythia-2.8b-deduped,step143000,225,3,B,14.2734375,14.984375,15.015625,14.6953125
EleutherAI/pythia-2.8b-deduped,step143000,226,0,D,15.1015625,15.046875,15.0546875,14.8671875
EleutherAI/pythia-2.8b-deduped,step143000,226,1,C,15.09375,15.0078125,14.9765625,14.828125
EleutherAI/pythia-2.8b-deduped,step143000,226,2,B,15.2734375,15.1640625,15.0390625,14.8515625
EleutherAI/pythia-2.8b-deduped,step143000,226,3,A,15.0859375,15.0234375,14.875,14.6875
EleutherAI/pythia-2.8b-deduped,step143000,227,0,A,15.0625,15.46875,15.53125,15.484375
EleutherAI/pythia-2.8b-deduped,step143000,227,1,D,15.0546875,15.40625,15.5078125,15.4140625
EleutherAI/pythia-2.8b-deduped,step143000,227,2,C,14.8515625,15.4765625,15.3984375,15.328125
EleutherAI/pythia-2.8b-deduped,step143000,227,3,B,14.8671875,15.2734375,15.390625,15.28125
EleutherAI/pythia-2.8b-deduped,step143000,228,0,D,14.5859375,14.4453125,14.6796875,14.3984375
EleutherAI/pythia-2.8b-deduped,step143000,228,1,C,14.765625,14.6953125,14.8671875,14.5703125
EleutherAI/pythia-2.8b-deduped,step143000,228,2,B,14.6953125,14.6796875,14.875,14.5859375
EleutherAI/pythia-2.8b-deduped,step143000,228,3,A,14.6171875,14.546875,14.71875,14.4453125
EleutherAI/pythia-2.8b-deduped,step143000,229,0,B,15.359375,15.171875,15.4765625,15.328125
EleutherAI/pythia-2.8b-deduped,step143000,229,1,A,15.375,15.234375,15.515625,15.34375
EleutherAI/pythia-2.8b-deduped,step143000,229,2,D,15.4375,15.3359375,15.5546875,15.5390625
EleutherAI/pythia-2.8b-deduped,step143000,229,3,C,15.171875,15.1640625,15.375,15.3984375
EleutherAI/pythia-2.8b-deduped,step143000,230,0,D,15.2890625,15.2578125,15.484375,15.4140625
EleutherAI/pythia-2.8b-deduped,step143000,230,1,C,15.1796875,15.2265625,15.375,15.3515625
EleutherAI/pythia-2.8b-deduped,step143000,230,2,B,15.1328125,15.1796875,15.2734375,15.2265625
EleutherAI/pythia-2.8b-deduped,step143000,230,3,A,15.25,15.1875,15.390625,15.3984375
EleutherAI/pythia-2.8b-deduped,step143000,231,0,B,15.0703125,15.3984375,15.5078125,15.3984375
EleutherAI/pythia-2.8b-deduped,step143000,231,1,A,15.0,15.28125,15.3984375,15.3359375
EleutherAI/pythia-2.8b-deduped,step143000,231,2,D,15.046875,15.4296875,15.40625,15.3515625
EleutherAI/pythia-2.8b-deduped,step143000,231,3,C,15.0703125,15.3984375,15.390625,15.3359375
EleutherAI/pythia-2.8b-deduped,step143000,232,0,C,15.1796875,15.4296875,15.25,15.1015625
EleutherAI/pythia-2.8b-deduped,step143000,232,1,B,15.296875,15.5390625,15.359375,15.1953125
EleutherAI/pythia-2.8b-deduped,step143000,232,2,A,15.2109375,15.453125,15.359375,15.1640625
EleutherAI/pythia-2.8b-deduped,step143000,232,3,D,15.1953125,15.46875,15.2578125,15.1796875
EleutherAI/pythia-2.8b-deduped,step143000,233,0,C,15.5546875,15.40625,15.40625,15.2421875
EleutherAI/pythia-2.8b-deduped,step143000,233,1,B,15.703125,15.5234375,15.5390625,15.234375
EleutherAI/pythia-2.8b-deduped,step143000,233,2,A,15.5703125,15.5,15.359375,15.203125
EleutherAI/pythia-2.8b-deduped,step143000,233,3,D,15.6015625,15.4609375,15.421875,15.1796875
EleutherAI/pythia-2.8b-deduped,step143000,234,0,B,14.7734375,15.5234375,15.4765625,15.1875
EleutherAI/pythia-2.8b-deduped,step143000,234,1,A,14.7578125,15.46875,15.4375,15.25
EleutherAI/pythia-2.8b-deduped,step143000,234,2,D,14.578125,15.46875,15.4609375,15.1640625
EleutherAI/pythia-2.8b-deduped,step143000,234,3,C,14.6640625,15.40625,15.46875,15.2265625
EleutherAI/pythia-2.8b-deduped,step143000,235,0,C,14.375,15.1640625,15.0546875,14.8828125
EleutherAI/pythia-2.8b-deduped,step143000,235,1,B,14.625,15.203125,15.21875,14.921875
EleutherAI/pythia-2.8b-deduped,step143000,235,2,A,14.5078125,15.3203125,15.2890625,14.9296875
EleutherAI/pythia-2.8b-deduped,step143000,235,3,D,14.4609375,15.21875,15.2109375,14.8828125
EleutherAI/pythia-2.8b-deduped,step143000,236,0,D,15.4296875,15.8359375,16.03125,15.8828125
EleutherAI/pythia-2.8b-deduped,step143000,236,1,C,14.90625,15.7109375,15.8515625,15.6484375
EleutherAI/pythia-2.8b-deduped,step143000,236,2,B,15.1484375,15.7734375,16.046875,15.84375
EleutherAI/pythia-2.8b-deduped,step143000,236,3,A,15.1640625,15.6953125,15.8359375,15.78125
EleutherAI/pythia-2.8b-deduped,step143000,237,0,A,14.5859375,15.28125,15.421875,15.2734375
EleutherAI/pythia-2.8b-deduped,step143000,237,1,D,14.59375,15.2578125,15.3828125,15.2421875
EleutherAI/pythia-2.8b-deduped,step143000,237,2,C,14.703125,15.2265625,15.375,15.265625
EleutherAI/pythia-2.8b-deduped,step143000,237,3,B,14.4765625,15.1484375,15.359375,15.1640625
EleutherAI/pythia-2.8b-deduped,step143000,238,0,A,14.96875,15.3203125,15.21875,15.0078125
EleutherAI/pythia-2.8b-deduped,step143000,238,1,D,14.7890625,15.21875,15.125,14.7109375
EleutherAI/pythia-2.8b-deduped,step143000,238,2,C,14.796875,15.265625,15.0078125,14.8203125
EleutherAI/pythia-2.8b-deduped,step143000,238,3,B,14.6328125,14.828125,14.875,14.515625
EleutherAI/pythia-2.8b-deduped,step143000,239,0,D,15.2890625,15.4296875,15.6171875,15.2734375
EleutherAI/pythia-2.8b-deduped,step143000,239,1,C,15.0546875,15.5,15.609375,15.15625
EleutherAI/pythia-2.8b-deduped,step143000,239,2,B,15.1484375,15.6015625,15.515625,15.265625
EleutherAI/pythia-2.8b-deduped,step143000,239,3,A,14.765625,15.296875,15.2578125,14.984375
EleutherAI/pythia-2.8b-deduped,step143000,240,0,A,14.28125,14.484375,14.71875,14.8125
EleutherAI/pythia-2.8b-deduped,step143000,240,1,D,14.34375,14.4609375,14.84375,14.921875
EleutherAI/pythia-2.8b-deduped,step143000,240,2,C,14.15625,14.4765625,14.6953125,14.8046875
EleutherAI/pythia-2.8b-deduped,step143000,240,3,B,14.1953125,14.4296875,14.7421875,14.9453125
EleutherAI/pythia-2.8b-deduped,step143000,241,0,D,14.59375,14.7421875,14.7734375,14.71875
EleutherAI/pythia-2.8b-deduped,step143000,241,1,C,14.6015625,14.671875,14.65625,14.6640625
EleutherAI/pythia-2.8b-deduped,step143000,241,2,B,14.4765625,14.6328125,14.6328125,14.6171875
EleutherAI/pythia-2.8b-deduped,step143000,241,3,A,14.484375,14.6640625,14.703125,14.5546875
EleutherAI/pythia-2.8b-deduped,step143000,242,0,C,14.2265625,15.1484375,15.0546875,14.8046875
EleutherAI/pythia-2.8b-deduped,step143000,242,1,B,14.515625,15.1953125,15.21875,14.8203125
EleutherAI/pythia-2.8b-deduped,step143000,242,2,A,14.34375,15.265625,15.21875,14.8203125
EleutherAI/pythia-2.8b-deduped,step143000,242,3,D,14.296875,15.1953125,15.109375,14.71875
EleutherAI/pythia-2.8b-deduped,step143000,243,0,C,14.6015625,15.140625,15.2890625,15.2890625
EleutherAI/pythia-2.8b-deduped,step143000,243,1,B,14.7265625,15.3203125,15.4140625,15.34375
EleutherAI/pythia-2.8b-deduped,step143000,243,2,A,14.6875,15.2421875,15.3515625,15.2734375
EleutherAI/pythia-2.8b-deduped,step143000,243,3,D,14.6171875,15.28125,15.375,15.3125
EleutherAI/pythia-2.8b-deduped,step143000,244,0,D,15.3125,15.171875,14.953125,14.796875
EleutherAI/pythia-2.8b-deduped,step143000,244,1,C,15.421875,15.3515625,15.078125,14.8203125
EleutherAI/pythia-2.8b-deduped,step143000,244,2,B,15.3671875,15.25,14.9921875,14.8046875
EleutherAI/pythia-2.8b-deduped,step143000,244,3,A,15.421875,15.28125,14.9921875,14.7890625
EleutherAI/pythia-2.8b-deduped,step143000,245,0,C,15.40625,15.5390625,15.640625,15.375
EleutherAI/pythia-2.8b-deduped,step143000,245,1,B,15.3125,15.484375,15.4921875,15.265625
EleutherAI/pythia-2.8b-deduped,step143000,245,2,A,15.21875,15.5078125,15.546875,15.2890625
EleutherAI/pythia-2.8b-deduped,step143000,245,3,D,15.25,15.484375,15.5234375,15.2734375
EleutherAI/pythia-2.8b-deduped,step143000,246,0,A,15.1953125,15.90625,15.4140625,15.40625
EleutherAI/pythia-2.8b-deduped,step143000,246,1,D,15.0859375,15.6953125,15.3125,15.3046875
EleutherAI/pythia-2.8b-deduped,step143000,246,2,C,15.015625,15.7578125,15.453125,15.5625
EleutherAI/pythia-2.8b-deduped,step143000,246,3,B,15.2265625,15.9453125,15.3046875,15.265625
EleutherAI/pythia-2.8b-deduped,step143000,247,0,B,14.2265625,14.9296875,14.953125,14.6015625
EleutherAI/pythia-2.8b-deduped,step143000,247,1,A,14.2890625,14.890625,14.9296875,14.6953125
EleutherAI/pythia-2.8b-deduped,step143000,247,2,D,14.2578125,14.90625,14.921875,14.609375
EleutherAI/pythia-2.8b-deduped,step143000,247,3,C,14.25,14.9140625,14.9921875,14.6953125
EleutherAI/pythia-2.8b-deduped,step143000,248,0,C,15.28125,15.6796875,15.4921875,15.5234375
EleutherAI/pythia-2.8b-deduped,step143000,248,1,B,15.1328125,15.6328125,15.359375,15.4765625
EleutherAI/pythia-2.8b-deduped,step143000,248,2,A,15.0546875,15.4921875,15.3828125,15.484375
EleutherAI/pythia-2.8b-deduped,step143000,248,3,D,15.140625,15.5546875,15.578125,15.4921875
EleutherAI/pythia-2.8b-deduped,step143000,249,0,A,14.328125,15.15625,15.34375,15.046875
EleutherAI/pythia-2.8b-deduped,step143000,249,1,D,14.390625,15.25,15.296875,15.1796875
EleutherAI/pythia-2.8b-deduped,step143000,249,2,C,14.4140625,15.296875,15.2265625,15.140625
EleutherAI/pythia-2.8b-deduped,step143000,249,3,B,14.5859375,15.3671875,15.4296875,15.2734375
EleutherAI/pythia-2.8b-deduped,step143000,250,0,A,15.015625,15.3671875,15.265625,14.9140625
EleutherAI/pythia-2.8b-deduped,step143000,250,1,D,15.125,15.46875,15.4296875,14.8828125
EleutherAI/pythia-2.8b-deduped,step143000,250,2,C,15.0703125,15.390625,15.203125,14.8515625
EleutherAI/pythia-2.8b-deduped,step143000,250,3,B,15.0234375,15.2421875,15.2265625,14.8515625
EleutherAI/pythia-2.8b-deduped,step143000,251,0,D,14.5390625,15.15625,15.171875,14.828125
EleutherAI/pythia-2.8b-deduped,step143000,251,1,C,14.5546875,15.2109375,15.234375,14.9140625
EleutherAI/pythia-2.8b-deduped,step143000,251,2,B,14.515625,15.171875,15.2265625,14.875
EleutherAI/pythia-2.8b-deduped,step143000,251,3,A,14.390625,15.0703125,15.171875,14.7265625
EleutherAI/pythia-2.8b-deduped,step143000,252,0,B,14.8984375,15.03125,15.1171875,14.703125
EleutherAI/pythia-2.8b-deduped,step143000,252,1,A,14.7734375,14.984375,15.0859375,14.6484375
EleutherAI/pythia-2.8b-deduped,step143000,252,2,D,14.8515625,15.1171875,15.1328125,14.78125
EleutherAI/pythia-2.8b-deduped,step143000,252,3,C,14.9375,15.078125,15.1640625,14.7421875
EleutherAI/pythia-2.8b-deduped,step143000,253,0,B,14.765625,15.0546875,15.0390625,14.9765625
EleutherAI/pythia-2.8b-deduped,step143000,253,1,A,14.9140625,15.0625,15.265625,15.2109375
EleutherAI/pythia-2.8b-deduped,step143000,253,2,D,14.921875,15.1796875,15.25,15.1484375
EleutherAI/pythia-2.8b-deduped,step143000,253,3,C,15.0390625,15.3125,15.234375,15.296875
EleutherAI/pythia-2.8b-deduped,step143000,254,0,D,15.734375,15.953125,15.8984375,15.8125
EleutherAI/pythia-2.8b-deduped,step143000,254,1,C,15.7421875,15.96875,15.8359375,15.7734375
EleutherAI/pythia-2.8b-deduped,step143000,254,2,B,15.8515625,16.046875,15.96875,15.921875
EleutherAI/pythia-2.8b-deduped,step143000,254,3,A,15.828125,16.015625,15.953125,15.875
EleutherAI/pythia-2.8b-deduped,step143000,255,0,D,15.53125,15.4921875,15.6875,15.3203125
EleutherAI/pythia-2.8b-deduped,step143000,255,1,C,15.5625,15.53125,15.7734375,15.3984375
EleutherAI/pythia-2.8b-deduped,step143000,255,2,B,15.4609375,15.546875,15.6875,15.328125
EleutherAI/pythia-2.8b-deduped,step143000,255,3,A,15.515625,15.53125,15.7421875,15.21875
EleutherAI/pythia-2.8b-deduped,step143000,256,0,D,15.7421875,15.6640625,15.3671875,15.359375
EleutherAI/pythia-2.8b-deduped,step143000,256,1,C,15.5546875,15.625,15.40625,15.2421875
EleutherAI/pythia-2.8b-deduped,step143000,256,2,B,15.7109375,15.6328125,15.484375,15.21875
EleutherAI/pythia-2.8b-deduped,step143000,256,3,A,15.703125,15.7265625,15.34375,15.21875
EleutherAI/pythia-2.8b-deduped,step143000,257,0,B,15.75,15.8359375,15.7578125,15.109375
EleutherAI/pythia-2.8b-deduped,step143000,257,1,A,15.5859375,15.671875,15.6640625,15.0625
EleutherAI/pythia-2.8b-deduped,step143000,257,2,D,15.5390625,15.5390625,15.4453125,14.8828125
EleutherAI/pythia-2.8b-deduped,step143000,257,3,C,15.609375,15.7734375,15.65625,15.1875
EleutherAI/pythia-2.8b-deduped,step143000,258,0,C,14.71875,15.21875,15.484375,15.3984375
EleutherAI/pythia-2.8b-deduped,step143000,258,1,B,14.6484375,15.0859375,15.390625,15.3828125
EleutherAI/pythia-2.8b-deduped,step143000,258,2,A,14.4921875,15.0390625,15.375,15.3203125
EleutherAI/pythia-2.8b-deduped,step143000,258,3,D,14.59375,15.0703125,15.5,15.3671875
EleutherAI/pythia-2.8b-deduped,step143000,259,0,B,14.453125,14.9296875,15.140625,14.8203125
EleutherAI/pythia-2.8b-deduped,step143000,259,1,A,14.546875,15.0859375,15.265625,14.984375
EleutherAI/pythia-2.8b-deduped,step143000,259,2,D,14.546875,15.0859375,15.328125,14.984375
EleutherAI/pythia-2.8b-deduped,step143000,259,3,C,14.625,15.2421875,15.34375,15.1328125
EleutherAI/pythia-2.8b-deduped,step143000,260,0,A,15.140625,15.5859375,15.25,15.3046875
EleutherAI/pythia-2.8b-deduped,step143000,260,1,D,15.171875,15.6484375,15.4375,15.3984375
EleutherAI/pythia-2.8b-deduped,step143000,260,2,C,15.140625,15.5859375,15.3125,15.234375
EleutherAI/pythia-2.8b-deduped,step143000,260,3,B,15.1796875,15.6953125,15.375,15.3671875
EleutherAI/pythia-2.8b-deduped,step143000,261,0,B,14.7265625,15.265625,15.6015625,15.3984375
EleutherAI/pythia-2.8b-deduped,step143000,261,1,A,14.6953125,15.375,15.40625,15.390625
EleutherAI/pythia-2.8b-deduped,step143000,261,2,D,14.671875,15.5390625,15.7265625,15.625
EleutherAI/pythia-2.8b-deduped,step143000,261,3,C,14.4921875,15.203125,15.1953125,15.28125
EleutherAI/pythia-2.8b-deduped,step143000,262,0,D,14.3984375,15.3125,15.3203125,15.171875
EleutherAI/pythia-2.8b-deduped,step143000,262,1,C,14.2421875,15.09375,15.3203125,15.0234375
EleutherAI/pythia-2.8b-deduped,step143000,262,2,B,14.2109375,15.03125,15.1484375,14.921875
EleutherAI/pythia-2.8b-deduped,step143000,262,3,A,14.3828125,15.1640625,15.25,15.046875
EleutherAI/pythia-2.8b-deduped,step143000,263,0,C,15.15625,15.671875,15.453125,15.140625
EleutherAI/pythia-2.8b-deduped,step143000,263,1,B,15.0078125,15.6015625,15.390625,15.1640625
EleutherAI/pythia-2.8b-deduped,step143000,263,2,A,14.9375,15.5,15.3984375,15.1796875
EleutherAI/pythia-2.8b-deduped,step143000,263,3,D,15.0390625,15.6640625,15.53125,15.109375
EleutherAI/pythia-2.8b-deduped,step143000,264,0,A,15.328125,15.2421875,15.53125,15.203125
EleutherAI/pythia-2.8b-deduped,step143000,264,1,D,15.2265625,15.1796875,15.4296875,15.046875
EleutherAI/pythia-2.8b-deduped,step143000,264,2,C,15.1796875,15.09375,15.234375,15.078125
EleutherAI/pythia-2.8b-deduped,step143000,264,3,B,15.2421875,15.078125,15.2734375,14.984375
EleutherAI/pythia-2.8b-deduped,step143000,265,0,D,14.7578125,15.421875,15.40625,15.0546875
EleutherAI/pythia-2.8b-deduped,step143000,265,1,C,14.7578125,15.46875,15.328125,14.9375
EleutherAI/pythia-2.8b-deduped,step143000,265,2,B,14.78125,15.4375,15.3828125,14.828125
EleutherAI/pythia-2.8b-deduped,step143000,265,3,A,14.7734375,15.203125,15.2890625,14.8828125
EleutherAI/pythia-2.8b-deduped,step143000,266,0,B,14.5234375,15.3203125,15.3203125,15.2265625
EleutherAI/pythia-2.8b-deduped,step143000,266,1,A,14.8515625,15.546875,15.4296875,15.390625
EleutherAI/pythia-2.8b-deduped,step143000,266,2,D,14.6875,15.3359375,15.4140625,15.4453125
EleutherAI/pythia-2.8b-deduped,step143000,266,3,C,14.6796875,15.5234375,15.5625,15.34375
EleutherAI/pythia-2.8b-deduped,step143000,267,0,A,15.3984375,15.5625,15.65625,15.5546875
EleutherAI/pythia-2.8b-deduped,step143000,267,1,D,15.5625,15.6640625,15.6875,15.5390625
EleutherAI/pythia-2.8b-deduped,step143000,267,2,C,15.4765625,15.703125,15.8203125,15.578125
EleutherAI/pythia-2.8b-deduped,step143000,267,3,B,15.4140625,15.6015625,15.6171875,15.46875
EleutherAI/pythia-2.8b-deduped,step143000,268,0,D,14.9609375,15.546875,15.3359375,15.4375
EleutherAI/pythia-2.8b-deduped,step143000,268,1,C,14.8203125,15.5,15.359375,15.3828125
EleutherAI/pythia-2.8b-deduped,step143000,268,2,B,14.75,15.40625,15.2578125,15.3671875
